index,commuting_no_car,commuting_car,business_no_car,business_car,education_no_car,education_car,buy/execute_no_car,buy/execute_car,leisure_no_car,leisure_car,accompany_no_car,accompany_car
DE111_0,0.8487273698610903,0.7645243165196377,0.8650133564022824,0.7753048042546054,0.8326676524137672,0.7953609204351013,0.82819149119846,0.7916061971562808,0.8349501450746118,0.7953706628082863,0.8237128047498408,0.7873492447633267
DE112_0,0.7350203230883985,0.6854772033195307,0.7348123132675959,0.6942763058381753,0.7459425695379921,0.7112618074826845,0.7022958480120542,0.6762711412005076,0.690890230396404,0.662266257684082,0.7229870315160426,0.6950305323799056
DE112_1,0.7317334694202366,0.6757617583188167,0.733507389518092,0.6820144340180264,0.7292433615427381,0.6915288356264006,0.6851177574115461,0.6565650331693242,0.6278535553381891,0.6049416205170304,0.7256138849244788,0.6912566267893971
DE112_2,0.5603586668981396,0.5953838690788671,0.5617313955366875,0.6052908088302589,0.5945489554625897,0.5806367379338884,0.5532477881410369,0.5564982804554943,0.5742355507623519,0.5651362702305441,0.5691489360567751,0.5691734764133284
DE112_3,0.2721466322037585,0.45391351983967165,0.26251682595382975,0.46059930566059526,0.5736451640358367,0.5627557721518683,0.5740809258204994,0.5729147060162387,0.5107505066687426,0.515392128282783,0.5266463614674153,0.5335097747756392
DE112_4,0.4194290543634608,0.5276501559262269,0.4060449766909505,0.5368921820332689,0.5482142194091557,0.5420643240066393,0.4867352445561123,0.5042179338518195,0.4529047226917188,0.46901647032672183,0.5051848727994325,0.5176469943950409
DE112_5,0.5494239375064542,0.6006284063465679,0.5509646150902365,0.6077631081128613,0.5035744790752726,0.5102332930456637,0.47801311539834807,0.5019327800751489,0.5225785109862306,0.5284229882372667,0.504762379283739,0.5226956610208696
DE112_6,0.4269571254077171,0.5335869605667437,0.4227450601199604,0.543137944558723,0.37631255966253624,0.4016993826056379,0.29430583476597605,0.35127276692737835,0.32359505353476925,0.3661382933359771,0.3112218252453247,0.3626178397505943
DE113_0,0.46965858834322227,0.5592196335470347,0.4548270686050551,0.566293763097171,0.6835544689843964,0.656263383097179,0.611044559494601,0.6031287477783028,0.6291902347075118,0.61126198005135,0.6316340069311629,0.6193513019631502
DE113_1,0.7437002987869679,0.694437676945824,0.7500580976802914,0.7049855987091738,0.7036228960453941,0.6744833874283802,0.6494510207089211,0.6389479863530145,0.6444523841042958,0.6302103245603266,0.6836180317081358,0.6636290934557505
DE113_2,0.397388739802797,0.505268314038726,0.3759058274967263,0.514832013590216,0.5437145124204095,0.5327565458923686,0.5618780813594645,0.5570804583941213,0.5677421376445343,0.5540217321252854,0.513088631554548,0.5183378091849588
DE113_3,0.6850988785439311,0.6567708145016469,0.6773831904113253,0.6639034963723849,0.6460036585087997,0.6235838186487218,0.6457833668519051,0.6281050110896699,0.6444062925157166,0.6216389745802217,0.6336722956804132,0.6198350724083386
DE113_4,0.3771972919736179,0.5098280428391884,0.34036862901046094,0.512992457411938,0.6672089356528008,0.6383941890408514,0.6285558791465689,0.6132765549030145,0.6536351868715798,0.6286985255979226,0.6083092557902591,0.5969835805168819
DE113_5,0.7288523544968538,0.6833719183363708,0.7227115950887102,0.6925453904073907,0.4566393561122496,0.4701899199563297,0.4586300737738497,0.48753768077537046,0.46321363580839836,0.4844179811093284,0.44429721620102985,0.47384824246127155
DE113_6,0.18427489986166176,0.3986753736401719,0.16030312757798643,0.40218815820621245,0.5420891496755024,0.5364149546478646,0.5385202782083067,0.546670363629046,0.5574846884640504,0.5549730810281771,0.4987807985864852,0.5129016095913942
DE114_0,0.35526505844643685,0.4956938032834659,0.3280213158611705,0.5034316781016267,0.7115363865108516,0.6742459959376965,0.6582415568557378,0.6388793845324664,0.6448995874119342,0.624054183219122,0.6785946034815938,0.6512214963784292
DE114_1,0.36153334059977305,0.4884757796672391,0.3350585222482289,0.4968952238130921,0.6555742899462546,0.6238699147073447,0.6698121558532811,0.6429341644533701,0.650116727301085,0.6217360161541515,0.6446570731457848,0.6208924462166985
DE114_2,0.465255818402922,0.5485343414771479,0.4623140936464846,0.5600665603396956,0.5553421622765026,0.5440542615225669,0.502889015021325,0.5191137738442022,0.5199854461712408,0.5249676403308005,0.5213516725673508,0.5269159113375445
DE114_3,0.5194624628298646,0.5496409661735693,0.5404099201560519,0.5725232362479132,0.5277747788802779,0.5161877668827243,0.49589623220102375,0.5071146376796748,0.5411325932146098,0.5319492685151838,0.4857066836741269,0.4932414421603817
DE114_4,0.6346917673269578,0.6099550492281366,0.6578209617600889,0.6250727242285776,0.31724223447631156,0.34628762462859886,0.18421725774008488,0.24506827115180826,0.31446421031443367,0.3474711377655894,0.25256699938198546,0.304294556466067
