,root,Fz1,Fz2,Fz3,Fz4,Fz6,root,Fz1,Fz2,Fz3,Fz4,Fz6,root,Fz1,Fz2,Fz3,Fz4,Fz6,root,Fz1,Fz2,Fz3,Fz4,Fz6
,all,all,all,all,all,all,PT,PT,PT,PT,PT,PT,air,air,air,air,air,air,car,car,car,car,car,car
618,19.536600000000004,18.702199999999998,9.18,11.9,24.999599999999997,14.8038,14.7382,11.3488,13.48,15.7788,30.488200000000003,11.909600000000001,63.42099999999999,63.42099999999999,63.42099999999999,63.42099999999999,141.0754,36.069199999999995,19.339399999999998,18.371400000000005,11.604199999999999,24.5262,21.267,14.8038
619,19.550300000000004,18.7151,9.18,11.9,25.026799999999998,14.8129,14.7481,11.355400000000001,13.48,15.785400000000001,30.538100000000004,11.916800000000002,63.53549999999999,63.53549999999999,63.53549999999999,63.53549999999999,141.5157,36.1286,19.3527,18.383700000000005,11.611099999999999,24.542099999999998,21.2835,14.8129
620,19.564000000000004,18.727999999999998,9.18,11.9,25.054,14.822000000000001,14.758000000000001,11.362,13.48,15.792,30.588000000000005,11.924000000000001,63.64999999999999,63.64999999999999,63.64999999999999,63.64999999999999,141.95600000000002,36.187999999999995,19.365999999999996,18.396000000000004,11.617999999999999,24.558,21.299999999999997,14.822000000000001
621,19.577700000000004,18.7409,9.18,11.9,25.0812,14.831100000000001,14.767900000000001,11.3686,13.48,15.7986,30.637900000000002,11.9312,63.76449999999999,63.76449999999999,63.76449999999999,63.76449999999999,142.3963,36.2474,19.379299999999997,18.408300000000004,11.624899999999998,24.5739,21.316499999999998,14.831100000000001
622,19.591400000000004,18.7538,9.18,11.9,25.108399999999996,14.840200000000001,14.777800000000001,11.375200000000001,13.48,15.805200000000001,30.687800000000003,11.938400000000001,63.87899999999999,63.87899999999999,63.87899999999999,63.87899999999999,142.8366,36.306799999999996,19.392599999999998,18.420600000000004,11.631799999999998,24.589799999999997,21.333,14.840200000000001
623,19.605100000000004,18.7667,9.18,11.9,25.135599999999997,14.849300000000001,14.787700000000001,11.3818,13.48,15.8118,30.737700000000004,11.9456,63.99349999999999,63.99349999999999,63.99349999999999,63.99349999999999,143.2769,36.3662,19.4059,18.432900000000004,11.638699999999998,24.6057,21.3495,14.849300000000001
624,19.618800000000004,18.7796,9.18,11.9,25.162799999999997,14.858400000000001,14.797600000000001,11.3884,13.48,15.8184,30.787600000000005,11.952800000000002,64.10799999999999,64.10799999999999,64.10799999999999,64.10799999999999,143.7172,36.425599999999996,19.419199999999996,18.445200000000003,11.645599999999998,24.621599999999997,21.366,14.858400000000001
625,19.632500000000004,18.792499999999997,9.18,11.9,25.189999999999998,14.8675,14.807500000000001,11.395,13.48,15.825,30.837500000000006,11.96,64.2225,64.2225,64.2225,64.2225,144.1575,36.485,19.432499999999997,18.457500000000003,11.652499999999998,24.6375,21.3825,14.8675
626,19.646200000000004,18.8054,9.18,11.9,25.2172,14.8766,14.817400000000001,11.4016,13.48,15.8316,30.887400000000003,11.967200000000002,64.33699999999999,64.33699999999999,64.33699999999999,64.33699999999999,144.5978,36.544399999999996,19.4458,18.469800000000006,11.659399999999998,24.653399999999998,21.398999999999997,14.8766
627,19.659900000000004,18.818299999999997,9.18,11.9,25.2444,14.8857,14.827300000000001,11.4082,13.48,15.8382,30.937300000000004,11.974400000000001,64.4515,64.4515,64.4515,64.4515,145.0381,36.6038,19.459099999999996,18.482100000000006,11.666299999999998,24.6693,21.415499999999998,14.8857
628,19.673600000000004,18.8312,9.18,11.9,25.2716,14.8948,14.837200000000001,11.4148,13.48,15.8448,30.987200000000005,11.981600000000002,64.56599999999999,64.56599999999999,64.56599999999999,64.56599999999999,145.4784,36.663199999999996,19.472399999999997,18.494400000000006,11.673199999999998,24.6852,21.432,14.8948
629,19.687300000000004,18.844099999999997,9.18,11.9,25.298799999999996,14.9039,14.847100000000001,11.4214,13.48,15.8514,31.037100000000002,11.988800000000001,64.6805,64.6805,64.6805,64.6805,145.9187,36.7226,19.485699999999998,18.506700000000006,11.680099999999998,24.701099999999997,21.4485,14.9039
630,19.701000000000004,18.857,9.18,11.9,25.325999999999997,14.913,14.857000000000001,11.428,13.48,15.858,31.087000000000003,11.996000000000002,64.79499999999999,64.79499999999999,64.79499999999999,64.79499999999999,146.359,36.782,19.499,18.519000000000005,11.686999999999998,24.717,21.465,14.913
631,19.714700000000004,18.869899999999998,9.18,11.9,25.353199999999998,14.9221,14.866900000000001,11.4346,13.48,15.8646,31.136900000000004,12.003200000000001,64.9095,64.9095,64.9095,64.9095,146.79930000000002,36.8414,19.512299999999996,18.531300000000005,11.6939,24.732899999999997,21.481499999999997,14.9221
632,19.728400000000004,18.8828,9.18,11.9,25.380399999999998,14.9312,14.876800000000001,11.4412,13.48,15.8712,31.186800000000005,12.0104,65.02399999999999,65.02399999999999,65.02399999999999,65.02399999999999,147.2396,36.9008,19.525599999999997,18.543600000000005,11.7008,24.7488,21.497999999999998,14.9312
633,19.742100000000004,18.895699999999998,9.18,11.9,25.4076,14.9403,14.886700000000001,11.4478,13.48,15.8778,31.236700000000006,12.017600000000002,65.1385,65.1385,65.1385,65.1385,147.6799,36.9602,19.538899999999998,18.555900000000005,11.707699999999999,24.764699999999998,21.514499999999998,14.9403
634,19.755800000000004,18.9086,9.18,11.9,25.434799999999996,14.9494,14.896600000000001,11.4544,13.48,15.8844,31.286600000000004,12.0248,65.25299999999999,65.25299999999999,65.25299999999999,65.25299999999999,148.1202,37.0196,19.5522,18.568200000000004,11.714599999999999,24.7806,21.531,14.9494
635,19.769500000000004,18.921499999999998,9.18,11.9,25.461999999999996,14.9585,14.906500000000001,11.461,13.48,15.891,31.336500000000004,12.032000000000002,65.36749999999999,65.36749999999999,65.36749999999999,65.36749999999999,148.5605,37.07899999999999,19.565499999999997,18.580500000000004,11.721499999999999,24.796499999999998,21.5475,14.9585
636,19.783200000000004,18.9344,9.18,11.9,25.489199999999997,14.967600000000001,14.916400000000001,11.467600000000001,13.48,15.8976,31.386400000000005,12.039200000000001,65.48199999999999,65.48199999999999,65.48199999999999,65.48199999999999,149.0008,37.1384,19.578799999999998,18.592800000000004,11.728399999999999,24.812399999999997,21.564,14.967600000000001
637,19.796900000000004,18.9473,9.18,11.9,25.516399999999997,14.976700000000001,14.926300000000001,11.4742,13.48,15.9042,31.436300000000003,12.046400000000002,65.59649999999999,65.59649999999999,65.59649999999999,65.59649999999999,149.4411,37.1978,19.5921,18.605100000000004,11.735299999999999,24.8283,21.580499999999997,14.976700000000001
638,19.810600000000004,18.9602,9.18,11.9,25.543599999999998,14.985800000000001,14.936200000000001,11.4808,13.48,15.9108,31.486200000000004,12.053600000000001,65.71099999999998,65.71099999999998,65.71099999999998,65.71099999999998,149.88139999999999,37.2572,19.605399999999996,18.617400000000004,11.742199999999999,24.844199999999997,21.596999999999998,14.985800000000001
639,19.824300000000004,18.9731,9.18,11.9,25.5708,14.994900000000001,14.946100000000001,11.487400000000001,13.48,15.9174,31.536100000000005,12.060800000000002,65.82549999999999,65.82549999999999,65.82549999999999,65.82549999999999,150.3217,37.316599999999994,19.618699999999997,18.629700000000007,11.749099999999999,24.8601,21.6135,14.994900000000001
640,19.838000000000005,18.985999999999997,9.18,11.9,25.598,15.004000000000001,14.956000000000001,11.494,13.48,15.924,31.586000000000006,12.068000000000001,65.94,65.94,65.94,65.94,150.762,37.376,19.631999999999998,18.642000000000007,11.755999999999998,24.875999999999998,21.63,15.004000000000001
641,19.851700000000005,18.9989,9.18,11.9,25.625199999999996,15.013100000000001,14.965900000000001,11.5006,13.48,15.9306,31.635900000000003,12.075200000000002,66.05449999999999,66.05449999999999,66.05449999999999,66.05449999999999,151.2023,37.4354,19.6453,18.654300000000006,11.762899999999998,24.8919,21.6465,15.013100000000001
642,19.865400000000005,19.011799999999997,9.18,11.9,25.652399999999997,15.022200000000002,14.975800000000001,11.507200000000001,13.48,15.9372,31.685800000000004,12.082400000000002,66.16899999999998,66.16899999999998,66.16899999999998,66.16899999999998,151.64260000000002,37.4948,19.658599999999996,18.666600000000006,11.769799999999998,24.907799999999998,21.662999999999997,15.022200000000002
643,19.879100000000005,19.0247,9.18,11.9,25.679599999999997,15.031300000000002,14.985700000000001,11.5138,13.48,15.9438,31.735700000000005,12.0896,66.28349999999999,66.28349999999999,66.28349999999999,66.28349999999999,152.0829,37.554199999999994,19.671899999999997,18.678900000000006,11.776699999999998,24.923699999999997,21.679499999999997,15.031300000000002
644,19.892800000000005,19.037599999999998,9.18,11.9,25.706799999999998,15.0404,14.995600000000001,11.5204,13.48,15.9504,31.785600000000002,12.096800000000002,66.398,66.398,66.398,66.398,152.5232,37.6136,19.6852,18.691200000000006,11.783599999999998,24.9396,21.695999999999998,15.0404
645,19.906500000000005,19.0505,9.18,11.9,25.733999999999998,15.0495,15.005500000000001,11.527000000000001,13.48,15.957,31.835500000000003,12.104000000000001,66.51249999999999,66.51249999999999,66.51249999999999,66.51249999999999,152.9635,37.672999999999995,19.698499999999996,18.703500000000005,11.790499999999998,24.955499999999997,21.7125,15.0495
646,19.920200000000005,19.063399999999998,9.18,11.9,25.7612,15.0586,15.015400000000001,11.5336,13.48,15.9636,31.885400000000004,12.111200000000002,66.62699999999998,66.62699999999998,66.62699999999998,66.62699999999998,153.4038,37.7324,19.711799999999997,18.715800000000005,11.797399999999998,24.9714,21.729,15.0586
647,19.933900000000005,19.0763,9.18,11.9,25.788399999999996,15.0677,15.025300000000001,11.5402,13.48,15.9702,31.935300000000005,12.118400000000001,66.74149999999999,66.74149999999999,66.74149999999999,66.74149999999999,153.8441,37.791799999999995,19.725099999999998,18.728100000000005,11.804299999999998,24.987299999999998,21.7455,15.0677
648,19.9476,19.089199999999998,9.18,11.9,25.815599999999996,15.0768,15.035200000000001,11.546800000000001,13.48,15.9768,31.985200000000006,12.125600000000002,66.856,66.856,66.856,66.856,154.2844,37.8512,19.7384,18.740400000000005,11.811199999999998,25.0032,21.761999999999997,15.0768
649,19.9613,19.1021,9.18,11.9,25.842799999999997,15.0859,15.045100000000001,11.5534,13.48,15.9834,32.03510000000001,12.132800000000001,66.97049999999999,66.97049999999999,66.97049999999999,66.97049999999999,154.72469999999998,37.910599999999995,19.751699999999996,18.752700000000004,11.818099999999998,25.019099999999998,21.778499999999998,15.0859
650,19.975,19.115,9.18,11.9,25.869999999999997,15.095,15.055000000000001,11.56,13.48,15.99,32.08500000000001,12.14,67.085,67.085,67.085,67.085,155.16500000000002,37.97,19.764999999999997,18.765000000000004,11.825,25.034999999999997,21.794999999999998,15.095
651,19.9887,19.127899999999997,9.18,11.9,25.897199999999998,15.1041,15.064900000000002,11.566600000000001,13.48,15.9966,32.1349,12.147200000000002,67.19949999999999,67.19949999999999,67.19949999999999,67.19949999999999,155.6053,38.029399999999995,19.778299999999998,18.777300000000004,11.831899999999997,25.0509,21.8115,15.1041
652,20.0024,19.1408,9.18,11.9,25.9244,15.1132,15.074800000000002,11.5732,13.48,16.0032,32.1848,12.1544,67.314,67.314,67.314,67.314,156.04559999999998,38.0888,19.791599999999995,18.789600000000007,11.838799999999999,25.066799999999997,21.828,15.1132
653,20.0161,19.153699999999997,9.18,11.9,25.9516,15.122300000000001,15.084700000000002,11.5798,13.48,16.0098,32.234700000000004,12.161600000000002,67.42849999999999,67.42849999999999,67.42849999999999,67.42849999999999,156.48590000000002,38.148199999999996,19.804899999999996,18.801900000000007,11.845699999999999,25.0827,21.844499999999996,15.122300000000001
654,20.0298,19.1666,9.18,11.9,25.978799999999996,15.131400000000001,15.094600000000002,11.586400000000001,13.48,16.0164,32.284600000000005,12.168800000000001,67.54299999999999,67.54299999999999,67.54299999999999,67.54299999999999,156.9262,38.2076,19.818199999999997,18.814200000000007,11.852599999999999,25.098599999999998,21.860999999999997,15.131400000000001
655,20.0435,19.179499999999997,9.18,11.9,26.005999999999997,15.140500000000001,15.104500000000002,11.593,13.48,16.023,32.334500000000006,12.176000000000002,67.65749999999998,67.65749999999998,67.65749999999998,67.65749999999998,157.3665,38.266999999999996,19.8315,18.826500000000006,11.859499999999999,25.1145,21.877499999999998,15.140500000000001
656,20.0572,19.1924,9.18,11.9,26.033199999999997,15.149600000000001,15.114400000000002,11.5996,13.48,16.029600000000002,32.38440000000001,12.183200000000001,67.77199999999999,67.77199999999999,67.77199999999999,67.77199999999999,157.8068,38.32639999999999,19.844799999999996,18.838800000000006,11.866399999999999,25.130399999999998,21.894,15.149600000000001
657,20.0709,19.205299999999998,9.18,11.9,26.060399999999998,15.158700000000001,15.124300000000002,11.606200000000001,13.48,16.0362,32.43430000000001,12.190400000000002,67.88649999999998,67.88649999999998,67.88649999999998,67.88649999999998,158.2471,38.385799999999996,19.858099999999997,18.851100000000006,11.873299999999999,25.146299999999997,21.9105,15.158700000000001
658,20.084600000000002,19.2182,9.18,11.9,26.0876,15.167800000000002,15.134200000000002,11.6128,13.48,16.0428,32.4842,12.197600000000001,68.00099999999999,68.00099999999999,68.00099999999999,68.00099999999999,158.6874,38.4452,19.871399999999998,18.863400000000006,11.880199999999999,25.1622,21.927,15.167800000000002
659,20.098300000000002,19.231099999999998,9.18,11.9,26.114799999999995,15.1769,15.144100000000002,11.6194,13.48,16.0494,32.5341,12.204800000000002,68.1155,68.1155,68.1155,68.1155,159.1277,38.504599999999996,19.884699999999995,18.875700000000005,11.887099999999998,25.178099999999997,21.943499999999997,15.1769
660,20.112000000000002,19.244,9.18,11.9,26.141999999999996,15.186,15.154000000000002,11.626000000000001,13.48,16.056,32.584,12.212000000000002,68.22999999999999,68.22999999999999,68.22999999999999,68.22999999999999,159.56799999999998,38.56399999999999,19.897999999999996,18.888000000000005,11.893999999999998,25.194,21.959999999999997,15.186
661,20.125700000000002,19.256899999999998,9.18,11.9,26.169199999999996,15.1951,15.163900000000002,11.6326,13.48,16.0626,32.633900000000004,12.2192,68.34449999999998,68.34449999999998,68.34449999999998,68.34449999999998,160.00830000000002,38.6234,19.911299999999997,18.900300000000005,11.900899999999998,25.209899999999998,21.976499999999998,15.1951
662,20.139400000000002,19.269799999999996,9.18,11.9,26.196399999999997,15.2042,15.173800000000002,11.6392,13.48,16.069200000000002,32.683800000000005,12.226400000000002,68.45899999999999,68.45899999999999,68.45899999999999,68.45899999999999,160.4486,38.6828,19.924599999999998,18.912600000000005,11.907799999999998,25.2258,21.993,15.2042
663,20.153100000000002,19.2827,9.18,11.9,26.223599999999998,15.2133,15.183700000000002,11.645800000000001,13.48,16.0758,32.733700000000006,12.233600000000001,68.5735,68.5735,68.5735,68.5735,160.88889999999998,38.7422,19.937899999999996,18.924900000000004,11.914699999999998,25.241699999999998,22.0095,15.2133
664,20.166800000000002,19.295599999999997,9.18,11.9,26.250799999999998,15.2224,15.193600000000002,11.6524,13.48,16.0824,32.78360000000001,12.240800000000002,68.68799999999999,68.68799999999999,68.68799999999999,68.68799999999999,161.32920000000001,38.80159999999999,19.951199999999996,18.937200000000004,11.921599999999998,25.257599999999996,22.025999999999996,15.2224
665,20.180500000000002,19.3085,9.18,11.9,26.278,15.2315,15.203500000000002,11.659,13.48,16.089,32.8335,12.248000000000001,68.80249999999998,68.80249999999998,68.80249999999998,68.80249999999998,161.7695,38.861,19.964499999999997,18.949500000000008,11.928499999999998,25.2735,22.042499999999997,15.2315
666,20.194200000000002,19.321399999999997,9.18,11.9,26.3052,15.2406,15.213400000000002,11.665600000000001,13.48,16.0956,32.88340000000001,12.255200000000002,68.91699999999999,68.91699999999999,68.91699999999999,68.91699999999999,162.2098,38.9204,19.977799999999995,18.961800000000007,11.935399999999998,25.289399999999997,22.058999999999997,15.2406
667,20.207900000000002,19.3343,9.18,11.9,26.332399999999996,15.2497,15.223300000000002,11.6722,13.48,16.1022,32.9333,12.262400000000001,69.0315,69.0315,69.0315,69.0315,162.6501,38.9798,19.991099999999996,18.974100000000007,11.942299999999998,25.3053,22.075499999999998,15.2497
668,20.221600000000002,19.347199999999997,9.18,11.9,26.359599999999997,15.2588,15.233200000000002,11.6788,13.48,16.1088,32.983200000000004,12.269600000000002,69.14599999999999,69.14599999999999,69.14599999999999,69.14599999999999,163.0904,39.039199999999994,20.004399999999997,18.986400000000007,11.949199999999998,25.321199999999997,22.092,15.2588
669,20.235300000000002,19.3601,9.18,11.9,26.386799999999997,15.267900000000001,15.243100000000002,11.685400000000001,13.48,16.1154,33.033100000000005,12.276800000000001,69.2605,69.2605,69.2605,69.2605,163.5307,39.0986,20.017699999999998,18.998700000000007,11.956099999999998,25.3371,22.1085,15.267900000000001
670,20.249000000000002,19.372999999999998,9.18,11.9,26.413999999999998,15.277000000000001,15.253000000000002,11.692,13.48,16.122,33.083000000000006,12.284000000000002,69.37499999999999,69.37499999999999,69.37499999999999,69.37499999999999,163.971,39.157999999999994,20.030999999999995,19.011000000000006,11.962999999999997,25.352999999999998,22.125,15.277000000000001
671,20.262700000000002,19.3859,9.18,11.9,26.441199999999995,15.286100000000001,15.262900000000002,11.6986,13.48,16.1286,33.13290000000001,12.291200000000002,69.48949999999999,69.48949999999999,69.48949999999999,69.48949999999999,164.41129999999998,39.2174,20.044299999999996,19.023300000000006,11.969899999999999,25.368899999999996,22.141499999999997,15.286100000000001
672,20.276400000000002,19.398799999999998,9.18,11.9,26.468399999999995,15.295200000000001,15.272800000000002,11.705200000000001,13.48,16.1352,33.18280000000001,12.2984,69.60399999999998,69.60399999999998,69.60399999999998,69.60399999999998,164.85160000000002,39.276799999999994,20.057599999999997,19.035600000000006,11.976799999999999,25.3848,22.157999999999998,15.295200000000001
673,20.290100000000002,19.4117,9.18,11.9,26.495599999999996,15.304300000000001,15.282700000000002,11.7118,13.48,16.1418,33.23270000000001,12.305600000000002,69.71849999999999,69.71849999999999,69.71849999999999,69.71849999999999,165.2919,39.3362,20.070899999999998,19.047900000000006,11.983699999999999,25.400699999999997,22.1745,15.304300000000001
674,20.303800000000003,19.424599999999998,9.18,11.9,26.522799999999997,15.313400000000001,15.292600000000002,11.7184,13.48,16.1484,33.2826,12.312800000000001,69.83299999999998,69.83299999999998,69.83299999999998,69.83299999999998,165.7322,39.395599999999995,20.084199999999996,19.060200000000005,11.990599999999999,25.4166,22.191,15.313400000000001
675,20.317500000000003,19.4375,9.18,11.9,26.549999999999997,15.322500000000002,15.302500000000002,11.725000000000001,13.48,16.155,33.3325,12.320000000000002,69.94749999999999,69.94749999999999,69.94749999999999,69.94749999999999,166.1725,39.455,20.097499999999997,19.072500000000005,11.997499999999999,25.432499999999997,22.207499999999996,15.322500000000002
676,20.331200000000003,19.4504,9.18,11.9,26.577199999999998,15.331600000000002,15.312400000000002,11.7316,13.48,16.1616,33.382400000000004,12.327200000000001,70.06199999999998,70.06199999999998,70.06199999999998,70.06199999999998,166.6128,39.514399999999995,20.110799999999998,19.084800000000005,12.004399999999999,25.4484,22.223999999999997,15.331600000000002
677,20.344900000000003,19.463299999999997,9.18,11.9,26.6044,15.340700000000002,15.322300000000002,11.7382,13.48,16.1682,33.432300000000005,12.334400000000002,70.17649999999999,70.17649999999999,70.17649999999999,70.17649999999999,167.0531,39.5738,20.1241,19.097100000000005,12.011299999999999,25.464299999999998,22.240499999999997,15.340700000000002
678,20.358600000000003,19.4762,9.18,11.9,26.6316,15.3498,15.332200000000002,11.744800000000001,13.48,16.1748,33.482200000000006,12.341600000000001,70.29099999999998,70.29099999999998,70.29099999999998,70.29099999999998,167.4934,39.633199999999995,20.137399999999996,19.109400000000008,12.018199999999998,25.480199999999996,22.256999999999998,15.3498
679,20.372300000000003,19.489099999999997,9.18,11.9,26.658799999999996,15.3589,15.342100000000002,11.7514,13.48,16.1814,33.53210000000001,12.348800000000002,70.40549999999999,70.40549999999999,70.40549999999999,70.40549999999999,167.9337,39.6926,20.150699999999997,19.121700000000008,12.025099999999998,25.4961,22.2735,15.3589
680,20.386000000000003,19.502,9.18,11.9,26.685999999999996,15.368,15.352000000000002,11.758000000000001,13.48,16.188,33.58200000000001,12.356000000000002,70.51999999999998,70.51999999999998,70.51999999999998,70.51999999999998,168.374,39.751999999999995,20.163999999999998,19.134000000000007,12.031999999999998,25.511999999999997,22.29,15.368
681,20.399700000000003,19.514899999999997,9.18,11.9,26.713199999999997,15.3771,15.361900000000002,11.764600000000002,13.48,16.1946,33.6319,12.363200000000003,70.63449999999999,70.63449999999999,70.63449999999999,70.63449999999999,168.8143,39.8114,20.177299999999995,19.146300000000007,12.038899999999998,25.5279,22.3065,15.3771
682,20.413400000000003,19.5278,9.18,11.9,26.740399999999998,15.3862,15.371800000000002,11.7712,13.48,16.2012,33.6818,12.370400000000002,70.749,70.749,70.749,70.749,169.25459999999998,39.870799999999996,20.190599999999996,19.158600000000007,12.045799999999998,25.543799999999997,22.322999999999997,15.3862
683,20.427100000000003,19.540699999999998,9.18,11.9,26.767599999999998,15.3953,15.381700000000002,11.777800000000001,13.48,16.2078,33.731700000000004,12.377600000000001,70.86349999999999,70.86349999999999,70.86349999999999,70.86349999999999,169.69490000000002,39.9302,20.203899999999997,19.170900000000007,12.052699999999998,25.5597,22.339499999999997,15.3953
684,20.440800000000003,19.5536,9.18,11.9,26.794799999999995,15.4044,15.3916,11.784400000000002,13.48,16.2144,33.781600000000005,12.384800000000002,70.97799999999998,70.97799999999998,70.97799999999998,70.97799999999998,170.1352,39.989599999999996,20.2172,19.183200000000006,12.059599999999998,25.575599999999998,22.355999999999998,15.4044
685,20.454500000000003,19.566499999999998,9.18,11.9,26.821999999999996,15.4135,15.401500000000002,11.791,13.48,16.221,33.831500000000005,12.392000000000001,71.09249999999999,71.09249999999999,71.09249999999999,71.09249999999999,170.5755,40.04899999999999,20.230499999999996,19.195500000000006,12.066499999999998,25.591499999999996,22.3725,15.4135
686,20.468200000000003,19.5794,9.18,11.9,26.849199999999996,15.422600000000001,15.4114,11.797600000000001,13.48,16.2276,33.881400000000006,12.399200000000002,71.207,71.207,71.207,71.207,171.0158,40.108399999999996,20.243799999999997,19.207800000000006,12.073399999999998,25.6074,22.389,15.422600000000001
687,20.481900000000003,19.592299999999998,9.18,11.9,26.876399999999997,15.431700000000001,15.421300000000002,11.804200000000002,13.48,16.2342,33.93130000000001,12.406400000000001,71.32149999999999,71.32149999999999,71.32149999999999,71.32149999999999,171.4561,40.1678,20.257099999999998,19.220100000000006,12.080299999999998,25.623299999999997,22.405499999999996,15.431700000000001
688,20.495600000000003,19.605199999999996,9.18,11.9,26.903599999999997,15.440800000000001,15.4312,11.8108,13.48,16.2408,33.9812,12.413600000000002,71.43599999999998,71.43599999999998,71.43599999999998,71.43599999999998,171.8964,40.227199999999996,20.270399999999995,19.232400000000005,12.087199999999998,25.6392,22.421999999999997,15.440800000000001
689,20.509300000000003,19.6181,9.18,11.9,26.930799999999998,15.449900000000001,15.441100000000002,11.817400000000001,13.48,16.2474,34.03110000000001,12.420800000000002,71.55049999999999,71.55049999999999,71.55049999999999,71.55049999999999,172.3367,40.28659999999999,20.283699999999996,19.244700000000005,12.094099999999997,25.655099999999997,22.438499999999998,15.449900000000001
690,20.523000000000003,19.630999999999997,9.18,11.9,26.958,15.459000000000001,15.451,11.824,13.48,16.254,34.081,12.428,71.66499999999999,71.66499999999999,71.66499999999999,71.66499999999999,172.777,40.346,20.296999999999997,19.257000000000005,12.100999999999999,25.671,22.455,15.459000000000001
691,20.536700000000003,19.6439,9.18,11.9,26.9852,15.468100000000002,15.460900000000002,11.8306,13.48,16.2606,34.130900000000004,12.435200000000002,71.77949999999998,71.77949999999998,71.77949999999998,71.77949999999998,173.2173,40.4054,20.310299999999998,19.26930000000001,12.107899999999997,25.686899999999998,22.4715,15.468100000000002
692,20.550400000000003,19.656799999999997,9.18,11.9,27.012399999999996,15.4772,15.4708,11.837200000000001,13.48,16.2672,34.180800000000005,12.442400000000003,71.89399999999999,71.89399999999999,71.89399999999999,71.89399999999999,173.6576,40.4648,20.323599999999995,19.281600000000008,12.114799999999999,25.702799999999996,22.488,15.4772
693,20.564100000000003,19.6697,9.18,11.9,27.039599999999997,15.4863,15.480700000000002,11.8438,13.48,16.2738,34.230700000000006,12.449600000000002,72.00849999999998,72.00849999999998,72.00849999999998,72.00849999999998,174.09789999999998,40.52419999999999,20.336899999999996,19.293900000000008,12.121699999999999,25.7187,22.504499999999997,15.4863
694,20.577800000000003,19.682599999999997,9.18,11.9,27.066799999999997,15.4954,15.4906,11.8504,13.48,16.2804,34.28060000000001,12.456800000000001,72.12299999999999,72.12299999999999,72.12299999999999,72.12299999999999,174.53820000000002,40.5836,20.350199999999997,19.306200000000008,12.128599999999999,25.734599999999997,22.520999999999997,15.4954
695,20.591500000000003,19.6955,9.18,11.9,27.093999999999998,15.5045,15.500500000000002,11.857000000000001,13.48,16.287,34.33050000000001,12.464000000000002,72.23749999999998,72.23749999999998,72.23749999999998,72.23749999999998,174.9785,40.643,20.363499999999995,19.318500000000007,12.135499999999999,25.7505,22.537499999999998,15.5045
696,20.605200000000004,19.708399999999997,9.18,11.9,27.121199999999995,15.5136,15.5104,11.8636,13.48,16.2936,34.38040000000001,12.471200000000001,72.35199999999999,72.35199999999999,72.35199999999999,72.35199999999999,175.4188,40.7024,20.376799999999996,19.330800000000007,12.142399999999999,25.766399999999997,22.554,15.5136
697,20.618900000000004,19.7213,9.18,11.9,27.148399999999995,15.5227,15.520300000000002,11.8702,13.48,16.3002,34.4303,12.478400000000002,72.46649999999998,72.46649999999998,72.46649999999998,72.46649999999998,175.8591,40.761799999999994,20.390099999999997,19.343100000000007,12.149299999999998,25.7823,22.5705,15.5227
698,20.632600000000004,19.734199999999998,9.18,11.9,27.175599999999996,15.5318,15.5302,11.876800000000001,13.48,16.3068,34.4802,12.485600000000002,72.58099999999999,72.58099999999999,72.58099999999999,72.58099999999999,176.2994,40.8212,20.403399999999998,19.355400000000007,12.156199999999998,25.798199999999998,22.586999999999996,15.5318
699,20.646300000000004,19.747099999999996,9.18,11.9,27.202799999999996,15.5409,15.540100000000002,11.8834,13.48,16.3134,34.530100000000004,12.492800000000003,72.69549999999998,72.69549999999998,72.69549999999998,72.69549999999998,176.7397,40.880599999999994,20.416699999999995,19.367700000000006,12.163099999999998,25.814099999999996,22.603499999999997,15.5409
700,20.660000000000004,19.759999999999998,9.18,11.9,27.229999999999997,15.55,15.55,11.89,13.48,16.32,34.580000000000005,12.500000000000002,72.80999999999999,72.80999999999999,72.80999999999999,72.80999999999999,177.18,40.94,20.429999999999996,19.380000000000006,12.169999999999998,25.83,22.619999999999997,15.55
701,20.673700000000004,19.7729,9.18,11.9,27.257199999999997,15.5591,15.5599,11.896600000000001,13.48,16.3266,34.629900000000006,12.507200000000001,72.9245,72.9245,72.9245,72.9245,177.6203,40.999399999999994,20.443299999999997,19.392300000000006,12.176899999999998,25.845899999999997,22.636499999999998,15.5591
702,20.687400000000004,19.7858,9.18,11.9,27.284399999999998,15.568200000000001,15.5698,11.9032,13.48,16.3332,34.67980000000001,12.514400000000002,73.03899999999999,73.03899999999999,73.03899999999999,73.03899999999999,178.0606,41.0588,20.456599999999995,19.404600000000006,12.183799999999998,25.8618,22.653,15.568200000000001
703,20.701100000000004,19.798699999999997,9.18,11.9,27.3116,15.577300000000001,15.579700000000003,11.9098,13.48,16.3398,34.72970000000001,12.521600000000001,73.15349999999998,73.15349999999998,73.15349999999998,73.15349999999998,178.5009,41.118199999999995,20.469899999999996,19.416900000000005,12.190699999999998,25.877699999999997,22.6695,15.577300000000001
704,20.714800000000004,19.8116,9.18,11.9,27.338799999999996,15.586400000000001,15.5896,11.916400000000001,13.48,16.3464,34.7796,12.528800000000002,73.26799999999999,73.26799999999999,73.26799999999999,73.26799999999999,178.94119999999998,41.1776,20.483199999999997,19.42920000000001,12.197599999999998,25.8936,22.685999999999996,15.586400000000001
