index,buy/execute_no_car,buy/execute_car,leisure_no_car,leisure_car,accompany_no_car,accompany_car
DE734_4,351421.3455041032,7032558.167603907,485488.01891042705,6413832.577020528,71137.11189585619,2034477.3019535637
DE734_5,80221.64738202468,2251362.7402858087,98859.11478720319,1878344.4079066967,18278.82108848117,648764.364917714
DE734_6,350536.32236213516,7065359.711011107,483163.5991232044,6457005.0979236225,70853.21872067424,2044421.935554072
DE734_7,53510.19723125503,1482193.6029336283,62686.2642702442,1198818.1709412413,12468.242712064624,407037.4486905139
DE734_8,175538.0105382454,3574992.622777897,227138.79193738938,3086481.823493886,34945.74367167732,957686.7314664583
DE734_9,47078.13128205323,1377151.4855930943,55337.948103763374,1109262.1610488442,11564.089698151653,377711.24509852065
DE735_0,363724.32722966076,7275655.621149597,502073.45917025214,6744552.224880413,73792.87174560677,2102478.167963663
DE735_1,55322.88485586313,1555904.4894925582,65756.06914282271,1274740.2529272784,13114.96935276999,427410.5052790729
DE735_2,187895.1356819833,3864602.894826241,246711.05919775207,3385872.6341068153,38580.46393734765,1042045.1027444111
DE735_3,176727.16031730647,3558583.932186589,230060.7289060913,3094587.886145379,35556.51255801739,944995.1735756112
DE735_4,27742.066205042418,785787.0475359804,31478.103262573466,603985.7980814552,7256.4380711900985,200773.44148445217
DE735_5,73058.11243391335,2047895.1836463383,89661.88802738578,1721847.7681680487,17058.431834234823,575071.5981383533
DE735_6,191611.3201404358,3892383.366874196,250847.93831072797,3403299.199077411,38559.003621254225,1050662.510636522
DE735_7,189654.42834738654,3749037.006465143,248207.03678943327,3334079.207080807,38234.65843921452,998036.5959281396
DE735_8,93622.69874811775,2631815.2585160355,117375.16772217043,2257968.3198072193,21567.59925228294,763251.8994431596
DE735_9,27434.20757627662,791669.8561316621,31114.62351052228,605887.1406932698,7215.869598934158,204692.51631867868
DE736_0,77201.63906732963,2103441.363880236,93843.92059996388,1777893.1285803309,17421.962575799917,591885.2110770544
DE736_1,231842.49018726705,4579459.089690553,304812.59934520995,4061259.169220225,44796.43499797389,1256136.4007922036
DE736_2,136441.3539261972,2635445.0328184827,170969.63224564854,2270446.514204,26735.242561879306,672890.7613455111
DE736_3,68336.50326792833,1872315.3555285076,82576.70668603669,1555897.1135288402,15586.981604877024,524141.1854565144
DE736_4,238456.1725883562,4672457.602131643,311405.15419402067,4173057.3673022874,45282.92742748141,1279381.9230809677
DE736_5,210391.04007035616,4027812.6473581195,274413.8940913381,3594233.7083304087,40499.67417001194,1079388.4749629756
DE736_6,45989.88437174432,1258770.3357915566,53630.57353802828,1011484.4146018808,10962.255414287325,336346.67245346564
DE736_7,199425.31913836405,3922131.8796123406,258643.96343674843,3447735.6599852717,38498.04626772624,1054647.592023901
DE736_8,39858.81296612273,1081510.9715403847,45390.583317238335,851257.0351432052,9594.643106918304,285763.2470161859
DE737_0,40999.33634194085,1174898.1723621695,47649.385383051034,938873.9922423634,10173.540985526974,314646.2287556273
DE737_1,75757.26893928162,2192586.6964868284,93140.18639914035,1848248.528073682,17901.99285513661,627205.1833521634
DE737_2,154256.97280412083,3253080.8055970995,197590.61148496467,2798698.2335806126,31668.724318974688,865785.051801612
DE737_3,100371.98646751702,2894571.858680726,126094.44047029788,2486304.6143174525,23191.380087100762,857051.2792350701
DE737_4,108085.65072018163,2225887.017208372,134135.45635993974,1859819.164002767,22247.094632326443,564742.5635027473
DE737_5,197416.8197689608,4046584.945591495,258425.90276886857,3558774.4320241604,39884.61635432533,1093454.518863006
DE737_6,26642.321473902724,780095.5899521173,29604.80429464645,593623.6438636314,7073.506146927681,203480.94627628764
DE737_7,26371.91147006034,768973.0845297687,29439.86009376296,585401.2387177561,7005.417228023476,199373.5537599759
DE803_0,6808154.6851630965,28899886.26214414,8354276.39852682,26963146.007852808,629653.8820065978,6597716.403137574
DE804_0,3162179.585239095,13744738.358995223,3672512.1290706126,11979987.95585343,278020.4033618425,2858321.551998384
