index,shopping_no_car,shopping_car,errands_no_car,errands_car,leisure_no_car,leisure_car,accompany_no_car,accompany_car
91830119,17378.88166330875,1015839.1002253405,35980.49935683094,904738.7438352228,39670.546061090026,1467569.3559222422,2478.9459347647717,635316.8095010977
91830127,14260.977176038285,593384.9291388054,9705.091179227657,448489.8476498465,13596.471701719658,725569.8068295715,2034.9818072978956,266489.1758326723
91830128,56002.47769812114,3273484.891456355,115945.15411497156,2915470.184208138,127836.12398655943,4729160.46715481,7988.265132135149,2047273.0147212923
91830135,10557.090114989454,439269.91064263537,7184.467157373185,332007.2445843883,10065.17121716857,537123.4902672501,1506.4526123851579,197276.1199465255
91830144,14681.965432157496,610901.8274159657,9991.588335810024,461729.400347997,13997.843560073006,746988.8417175293,2095.0550709819663,274356.01497164415
91830148,63060.89512386468,3686067.0440767007,130558.60212431013,3282929.0252861795,143948.28120306978,5325212.463826073,8995.086832311708,2305306.3753211233
91835145,14989.610696244614,623702.637695429,10200.95164254329,471404.4580889531,14291.153764254299,762641.2133664215,2138.9547636741718,280104.8589578159
91835146,23130.06630254975,962418.814958596,15740.814929919621,727411.5780503047,22052.296140682978,1176811.2052864523,3300.5637374113467,432222.2965392817
91835147,11957.685659386061,497547.28375703405,8137.621159079903,376054.2179840042,11400.504515151822,608382.9717214176,1706.3117396417779,223448.48862041268
91835148,24283.736042876433,1010421.8535065835,16525.927330169376,763693.0445788901,23152.209406362825,1235507.5989697983,3465.1875850071174,453780.46148742584
91835149,30371.873900600414,1263743.151668594,20669.116979206672,955157.3451367582,28956.663973318933,1545259.7958110345,4333.939398284448,567547.0582664037
91835150,18964.711345370244,789102.5810432311,12906.145947965248,596416.3883734122,18081.03034985995,964886.3312507927,2706.1850034603012,354385.9746738773
91835151,16774.762820750115,697981.0236591568,11415.809777666595,527545.2536647641,15993.124817464168,853466.1593817043,2393.688506796049,313463.28261441784
91835152,14536.238728116232,604838.285704641,9892.416243146896,457146.47826017573,13858.907147566078,739574.5604101593,2074.260479706711,271632.8783466154
91835183,16341.630672627463,679958.8302393862,11121.048280028966,513923.7907926286,15580.174924735244,831429.2677181324,2331.882360505707,305369.5154233602
91839451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91840112,48179.81540784744,1510765.8086142282,58241.850697158894,1245246.7946047632,79694.49361567596,2167927.8455313602,15584.149753505875,775120.8362481394
91840113,9580.465666659376,533982.8194442063,11345.69688737308,405948.06175819814,6428.70059379338,658722.916048833,100.7826099713152,293855.6513114343
91840114,16021.357567970927,892976.3941685294,18973.34357378911,678864.6061419129,10750.678985158842,1101578.5394401196,168.53817832706827,491413.11360401753
91840118,39030.04692083916,1223858.1633712254,47181.21367265282,1008763.5332353776,64559.81200471184,1756219.379750901,12624.58336446112,627918.6076573763
91840119,88921.88797549254,2788307.6523559643,107492.63523194371,2298259.0330483187,147086.17651537317,4001182.557206135,28762.501616991198,1430582.6534383267
91840120,70244.77434825293,2202652.7586462516,84914.93014687224,1815533.732423756,116192.26170633335,3160775.960296447,22721.23862612596,1130103.7119791715
91840121,34969.80482796098,1096541.8821299835,42273.01691502859,903823.2504909075,57843.743567964055,1573522.2934661864,11311.265322968677,562597.0986445164
91840122,58462.31385452492,1833192.2635283542,70671.78082984294,1511006.389631523,96702.82998797481,2630605.307358128,18910.10678087782,940546.5176717896
91840123,111767.8616369485,3504684.740563055,135109.8391535058,2888731.936083127,184875.82528622026,5029173.67837758,36152.21599822957,1798130.5582915775
91840127,56915.8012611866,1784698.5462148113,68802.28932598353,1471035.504866432,94144.73513117533,2561017.499970702,18409.874813481336,915666.0957675283
91840129,45593.673947415475,1429672.6358491057,55115.610724149825,1178405.8501815337,75416.74301902132,2051560.2746493763,14747.64144682279,733514.7795520504
91840130,91058.04082180935,2855290.613059955,110074.90944964922,2353469.653141906,150619.59850820992,4097302.1707546534,29453.457478311426,1464949.2562692962
91840131,66137.98170908698,2073876.8002952372,79950.46106973385,1709390.3126796677,109399.1937588458,2975984.2577358563,21392.86343511322,1064033.2939457821
91840132,44378.18746101245,1391558.8446494984,53646.27793683558,1146990.606302616,73406.20023859364,1996867.5163348438,14354.482542681739,713959.9329048885
91840134,70539.59447474217,2211897.3803414754,85271.32150379528,1823153.6000880043,116679.92527435199,3174041.863376993,22816.600573087828,1134846.8024425257
91840135,61550.16675828068,1930017.5118099102,74404.51135761577,1590814.4772728588,101810.46420038045,2769548.186991217,19908.897699057427,990224.14936692
91840136,113174.72259142349,3548799.426547281,136810.51369882273,2925093.4098493634,187202.92161080037,5092477.63693738,36607.27651706517,1820764.2531342502
91840137,15908.714167006285,886698.0312024987,18839.945268510983,674091.6262177133,10675.092815982496,1093833.5307799133,167.35321547241605,487958.072783654
91840138,56905.45669534488,1784374.1735237506,68789.7843660915,1470768.1410887388,94127.62412878871,2560552.0296871737,18406.528780254604,915499.6715407439
91840139,46002.28429816372,1442485.3571459951,55609.55663988526,1188966.7194004038,76092.62761329275,2069946.3508487297,14879.809759278716,740088.5365100324
